,year,hood_id,neighborhood,district,type,frequency
409,2014,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,robbery,55
410,2014,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,robbery,163
411,2014,123021,MV 1  Märkisches Viertel,Reinickendorf,robbery,163
412,2014,123022,MV 2  Rollbergsiedlung,Reinickendorf,robbery,184
413,2014,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,robbery,93
414,2015,10111,Tiergarten Süd,Mitte,robbery,584
415,2015,10112,Regierungsviertel,Mitte,robbery,750
416,2015,10113,Alexanderplatz,Mitte,robbery,306
417,2015,10114,Brunnenstraße Süd,Mitte,robbery,102
418,2015,10221,Moabit West,Mitte,robbery,258
419,2015,10222,Moabit Ost,Mitte,robbery,232
420,2015,10331,Osloer Straße,Mitte,robbery,259
421,2015,10332,Brunnenstraße Nord,Mitte,robbery,232
422,2015,10441,Parkviertel,Mitte,robbery,189
423,2015,10442,Wedding Zentrum,Mitte,robbery,265
424,2015,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,robbery,312
425,2015,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,robbery,180
426,2015,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,robbery,638
427,2015,20304,südliche Luisenstadt,FriedrichshainKreuzberg,robbery,632
428,2015,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,robbery,146
429,2015,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,robbery,527
430,2015,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,robbery,97
431,2015,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,robbery,399
432,2015,30101,Buch,Pankow,robbery,59
433,2015,30202,Blankenfelde/Niederschönhausen,Pankow,robbery,26
434,2015,30203,Buchholz,Pankow,robbery,12
435,2015,30304,Karow,Pankow,robbery,37
436,2015,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,robbery,55
437,2015,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,robbery,34
438,2015,30406,Pankow Zentrum,Pankow,robbery,110
439,2015,30408,Pankow Süd,Pankow,robbery,101
440,2015,30509,Weißensee,Pankow,robbery,58
441,2015,30510,Weißensee Ost,Pankow,robbery,40
442,2015,30611,Prenzlauer Berg Nordwest,Pankow,robbery,156
443,2015,30612,Prenzlauer Berg Nord,Pankow,robbery,89
444,2015,30613,Helmholtzplatz,Pankow,robbery,32
445,2015,30614,Prenzlauer Berg Ost,Pankow,robbery,120
446,2015,30715,Prenzlauer Berg Südwest,Pankow,robbery,67
447,2015,30716,Prenzlauer Berg Süd,Pankow,robbery,41
448,2015,40101,CharlottenburgNord,CharlottenburgWilmersdorf,robbery,127
449,2015,40202,Heerstrasse,CharlottenburgWilmersdorf,robbery,96
450,2015,40203,Westend,CharlottenburgWilmersdorf,robbery,84
451,2015,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,robbery,113
452,2015,40305,Mierendorffplatz,CharlottenburgWilmersdorf,robbery,134
453,2015,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,robbery,164
454,2015,40307,Neue Kantstraße,CharlottenburgWilmersdorf,robbery,140
455,2015,40308,Kantstraße,CharlottenburgWilmersdorf,robbery,316
456,2015,40309,Kurfürstendamm,CharlottenburgWilmersdorf,robbery,725
457,2015,40310,Halensee,CharlottenburgWilmersdorf,robbery,116
458,2015,40411,Grunewald,CharlottenburgWilmersdorf,robbery,54
459,2015,40412,Schmargendorf,CharlottenburgWilmersdorf,robbery,63
460,2015,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,robbery,28
461,2015,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,robbery,126
462,2015,40515,Barstraße,CharlottenburgWilmersdorf,robbery,137
463,2015,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,robbery,122
464,2015,40617,Forst Grunewald,CharlottenburgWilmersdorf,robbery,0
465,2015,50101,Hakenfelde,Spandau,robbery,69
466,2015,50102,Falkenhagener Feld,Spandau,robbery,78
467,2015,50103,Spandau Mitte,Spandau,robbery,289
468,2015,50204,Brunsbütteler Damm,Spandau,robbery,65
469,2015,50205,Heerstraße Nord,Spandau,robbery,79
470,2015,50206,Wilhelmstadt,Spandau,robbery,89
471,2015,50307,Haselhorst,Spandau,robbery,136
472,2015,50308,Siemensstadt,Spandau,robbery,118
473,2015,50409,Gatow/Kladow,Spandau,robbery,21
474,2015,60101,Schloßstr.,SteglitzZehlendorf,robbery,115
475,2015,60102,Albrechtstr.,SteglitzZehlendorf,robbery,62
476,2015,60203,Lankwitz,SteglitzZehlendorf,robbery,45
477,2015,60204,Ostpreußendamm,SteglitzZehlendorf,robbery,46
478,2015,60305,Teltower Damm,SteglitzZehlendorf,robbery,48
479,2015,60306,Drakestr.,SteglitzZehlendorf,robbery,38
480,2015,60407,Zehlendorf Südwest,SteglitzZehlendorf,robbery,59
481,2015,60408,Zehlendorf Nord,SteglitzZehlendorf,robbery,60
482,2015,70101,SchönebergNord,TempelhofSchöneberg,robbery,330
483,2015,70202,SchönebergSüd,TempelhofSchöneberg,robbery,117
484,2015,70303,Friedenau,TempelhofSchöneberg,robbery,79
485,2015,70404,Tempelhof,TempelhofSchöneberg,robbery,85
486,2015,70505,Mariendorf,TempelhofSchöneberg,robbery,77
487,2015,70606,Marienfelde,TempelhofSchöneberg,robbery,54
488,2015,70707,Lichtenrade,TempelhofSchöneberg,robbery,60
489,2015,80101,Schillerpromenade,Neukölln,robbery,280
490,2015,80102,Neuköllner Mitte/Zentrum,Neukölln,robbery,236
491,2015,80103,Reuterstraße,Neukölln,robbery,265
492,2015,80104,Rixdorf,Neukölln,robbery,191
493,2015,80105,Köllnische Heide,Neukölln,robbery,207
494,2015,80206,Britz,Neukölln,robbery,128
495,2015,80207,Buckow,Neukölln,robbery,39
496,2015,80308,Gropiusstadt,Neukölln,robbery,123
497,2015,80409,Buckow Nord,Neukölln,robbery,117
498,2015,80410,Rudow,Neukölln,robbery,65
499,2015,90101,AltTreptow,TreptowKöpenick,robbery,470
500,2015,90102,Plänterwald,TreptowKöpenick,robbery,55
501,2015,90103,Baumschulenweg,TreptowKöpenick,robbery,79
502,2015,90104,Johannisthal,TreptowKöpenick,robbery,59
503,2015,90205,Oberschöneweide,TreptowKöpenick,robbery,78
504,2015,90206,Niederschöneweide,TreptowKöpenick,robbery,93
505,2015,90207,Adlershof,TreptowKöpenick,robbery,133
506,2015,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,robbery,30
507,2015,90309,Altglienicke,TreptowKöpenick,robbery,27
508,2015,90310,Bohnsdorf,TreptowKöpenick,robbery,73
509,2015,90311,Grünau,TreptowKöpenick,robbery,35
510,2015,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,robbery,0
511,2015,90413,KöpenickSüd,TreptowKöpenick,robbery,12
512,2015,90414,AllendeViertel,TreptowKöpenick,robbery,48
513,2015,90415,AltstadtKietz,TreptowKöpenick,robbery,0
514,2015,90416,Müggelheim,TreptowKöpenick,robbery,0
515,2015,90517,Friedrichshagen,TreptowKöpenick,robbery,39
516,2015,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,robbery,11
517,2015,90519,Dammvorstadt,TreptowKöpenick,robbery,159
518,2015,90520,KöpenickNord,TreptowKöpenick,robbery,24
519,2015,100101,MarzahnNord,MarzahnHellersdorf,robbery,111
520,2015,100102,MarzahnMitte,MarzahnHellersdorf,robbery,110
521,2015,100103,MarzahnSüd,MarzahnHellersdorf,robbery,105
522,2015,100204,HellersdorfNord,MarzahnHellersdorf,robbery,96
523,2015,100205,HellersdorfOst,MarzahnHellersdorf,robbery,71
524,2015,100206,HellersdorfSüd,MarzahnHellersdorf,robbery,94
525,2015,100307,Biesdorf,MarzahnHellersdorf,robbery,43
526,2015,100408,Kaulsdorf,MarzahnHellersdorf,robbery,16
527,2015,100409,Mahlsdorf,MarzahnHellersdorf,robbery,15
528,2015,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,robbery,91
529,2015,110102,NeuHohenschönhausen Nord,Lichtenberg,robbery,46
530,2015,110103,NeuHohenschönhausen Süd,Lichtenberg,robbery,70
531,2015,110204,AltHohenschönhausen Nord,Lichtenberg,robbery,113
532,2015,110205,AltHohenschönhausen Süd,Lichtenberg,robbery,63
533,2015,110306,Fennpfuhl,Lichtenberg,robbery,74
534,2015,110307,AltLichtenberg,Lichtenberg,robbery,139
535,2015,110308,Frankfurter Allee Süd,Lichtenberg,robbery,170
536,2015,110409,Neu Lichtenberg,Lichtenberg,robbery,80
537,2015,110410,Friedrichsfelde Nord,Lichtenberg,robbery,58
538,2015,110411,Friedrichsfelde Süd,Lichtenberg,robbery,33
539,2015,110512,Rummelsburger Bucht,Lichtenberg,robbery,87
540,2015,110513,Karlshorst,Lichtenberg,robbery,24
541,2015,121031,Ost 1  Reginhardstr.,Reinickendorf,robbery,146
542,2015,121032,Ost 2  AltReinickendorf,Reinickendorf,robbery,160
543,2015,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,robbery,61
544,2015,122144,West 4  AugusteViktoriaAllee,Reinickendorf,robbery,122
545,2015,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,robbery,158
546,2015,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,robbery,21
547,2015,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,robbery,82
548,2015,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,robbery,136
549,2015,123021,MV 1  Märkisches Viertel,Reinickendorf,robbery,173
550,2015,123022,MV 2  Rollbergsiedlung,Reinickendorf,robbery,249
551,2015,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,robbery,74
552,2016,10111,Tiergarten Süd,Mitte,robbery,445
553,2016,10112,Regierungsviertel,Mitte,robbery,883
554,2016,10113,Alexanderplatz,Mitte,robbery,310
555,2016,10114,Brunnenstraße Süd,Mitte,robbery,116
556,2016,10221,Moabit West,Mitte,robbery,226
557,2016,10222,Moabit Ost,Mitte,robbery,211
558,2016,10331,Osloer Straße,Mitte,robbery,221
559,2016,10332,Brunnenstraße Nord,Mitte,robbery,216
560,2016,10441,Parkviertel,Mitte,robbery,142
561,2016,10442,Wedding Zentrum,Mitte,robbery,204
562,2016,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,robbery,470
563,2016,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,robbery,177
564,2016,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,robbery,554
565,2016,20304,südliche Luisenstadt,FriedrichshainKreuzberg,robbery,522
566,2016,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,robbery,132
567,2016,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,robbery,448
568,2016,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,robbery,101
569,2016,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,robbery,258
570,2016,30101,Buch,Pankow,robbery,69
571,2016,30202,Blankenfelde/Niederschönhausen,Pankow,robbery,25
572,2016,30203,Buchholz,Pankow,robbery,6
573,2016,30304,Karow,Pankow,robbery,26
574,2016,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,robbery,27
575,2016,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,robbery,45
576,2016,30406,Pankow Zentrum,Pankow,robbery,65
577,2016,30408,Pankow Süd,Pankow,robbery,59
578,2016,30509,Weißensee,Pankow,robbery,86
579,2016,30510,Weißensee Ost,Pankow,robbery,59
580,2016,30611,Prenzlauer Berg Nordwest,Pankow,robbery,129
581,2016,30612,Prenzlauer Berg Nord,Pankow,robbery,96
582,2016,30613,Helmholtzplatz,Pankow,robbery,94
583,2016,30614,Prenzlauer Berg Ost,Pankow,robbery,141
584,2016,30715,Prenzlauer Berg Südwest,Pankow,robbery,96
585,2016,30716,Prenzlauer Berg Süd,Pankow,robbery,58
586,2016,40101,CharlottenburgNord,CharlottenburgWilmersdorf,robbery,190
587,2016,40202,Heerstrasse,CharlottenburgWilmersdorf,robbery,71
588,2016,40203,Westend,CharlottenburgWilmersdorf,robbery,91
589,2016,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,robbery,70
590,2016,40305,Mierendorffplatz,CharlottenburgWilmersdorf,robbery,172
591,2016,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,robbery,180
592,2016,40307,Neue Kantstraße,CharlottenburgWilmersdorf,robbery,176
593,2016,40308,Kantstraße,CharlottenburgWilmersdorf,robbery,214
594,2016,40309,Kurfürstendamm,CharlottenburgWilmersdorf,robbery,712
595,2016,40310,Halensee,CharlottenburgWilmersdorf,robbery,101
596,2016,40411,Grunewald,CharlottenburgWilmersdorf,robbery,48
597,2016,40412,Schmargendorf,CharlottenburgWilmersdorf,robbery,48
598,2016,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,robbery,49
599,2016,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,robbery,116
600,2016,40515,Barstraße,CharlottenburgWilmersdorf,robbery,60
601,2016,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,robbery,126
602,2016,40617,Forst Grunewald,CharlottenburgWilmersdorf,robbery,0
603,2016,50101,Hakenfelde,Spandau,robbery,58
604,2016,50102,Falkenhagener Feld,Spandau,robbery,69
605,2016,50103,Spandau Mitte,Spandau,robbery,216
606,2016,50204,Brunsbütteler Damm,Spandau,robbery,55
607,2016,50205,Heerstraße Nord,Spandau,robbery,91
608,2016,50206,Wilhelmstadt,Spandau,robbery,136
609,2016,50307,Haselhorst,Spandau,robbery,133
610,2016,50308,Siemensstadt,Spandau,robbery,84
611,2016,50409,Gatow/Kladow,Spandau,robbery,20
612,2016,60101,Schloßstr.,SteglitzZehlendorf,robbery,165
613,2016,60102,Albrechtstr.,SteglitzZehlendorf,robbery,44
614,2016,60203,Lankwitz,SteglitzZehlendorf,robbery,54
615,2016,60204,Ostpreußendamm,SteglitzZehlendorf,robbery,31
616,2016,60305,Teltower Damm,SteglitzZehlendorf,robbery,38
617,2016,60306,Drakestr.,SteglitzZehlendorf,robbery,29
618,2016,60407,Zehlendorf Südwest,SteglitzZehlendorf,robbery,42
619,2016,60408,Zehlendorf Nord,SteglitzZehlendorf,robbery,47
620,2016,70101,SchönebergNord,TempelhofSchöneberg,robbery,318
621,2016,70202,SchönebergSüd,TempelhofSchöneberg,robbery,86
622,2016,70303,Friedenau,TempelhofSchöneberg,robbery,80
623,2016,70404,Tempelhof,TempelhofSchöneberg,robbery,105
624,2016,70505,Mariendorf,TempelhofSchöneberg,robbery,64
625,2016,70606,Marienfelde,TempelhofSchöneberg,robbery,62
626,2016,70707,Lichtenrade,TempelhofSchöneberg,robbery,43
627,2016,80101,Schillerpromenade,Neukölln,robbery,206
628,2016,80102,Neuköllner Mitte/Zentrum,Neukölln,robbery,297
629,2016,80103,Reuterstraße,Neukölln,robbery,191
630,2016,80104,Rixdorf,Neukölln,robbery,166
631,2016,80105,Köllnische Heide,Neukölln,robbery,109
632,2016,80206,Britz,Neukölln,robbery,129
633,2016,80207,Buckow,Neukölln,robbery,42
634,2016,80308,Gropiusstadt,Neukölln,robbery,128
635,2016,80409,Buckow Nord,Neukölln,robbery,52
636,2016,80410,Rudow,Neukölln,robbery,56
637,2016,90101,AltTreptow,TreptowKöpenick,robbery,293
638,2016,90102,Plänterwald,TreptowKöpenick,robbery,54
639,2016,90103,Baumschulenweg,TreptowKöpenick,robbery,71
640,2016,90104,Johannisthal,TreptowKöpenick,robbery,36
641,2016,90205,Oberschöneweide,TreptowKöpenick,robbery,52
642,2016,90206,Niederschöneweide,TreptowKöpenick,robbery,118
643,2016,90207,Adlershof,TreptowKöpenick,robbery,64
644,2016,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,robbery,37
645,2016,90309,Altglienicke,TreptowKöpenick,robbery,11
646,2016,90310,Bohnsdorf,TreptowKöpenick,robbery,23
647,2016,90311,Grünau,TreptowKöpenick,robbery,17
648,2016,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,robbery,0
649,2016,90413,KöpenickSüd,TreptowKöpenick,robbery,12
650,2016,90414,AllendeViertel,TreptowKöpenick,robbery,16
651,2016,90415,AltstadtKietz,TreptowKöpenick,robbery,27
652,2016,90416,Müggelheim,TreptowKöpenick,robbery,0
653,2016,90517,Friedrichshagen,TreptowKöpenick,robbery,33
654,2016,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,robbery,53
655,2016,90519,Dammvorstadt,TreptowKöpenick,robbery,76
656,2016,90520,KöpenickNord,TreptowKöpenick,robbery,39
657,2016,100101,MarzahnNord,MarzahnHellersdorf,robbery,110
658,2016,100102,MarzahnMitte,MarzahnHellersdorf,robbery,105
659,2016,100103,MarzahnSüd,MarzahnHellersdorf,robbery,122
660,2016,100204,HellersdorfNord,MarzahnHellersdorf,robbery,60
661,2016,100205,HellersdorfOst,MarzahnHellersdorf,robbery,131
662,2016,100206,HellersdorfSüd,MarzahnHellersdorf,robbery,89
663,2016,100307,Biesdorf,MarzahnHellersdorf,robbery,38
664,2016,100408,Kaulsdorf,MarzahnHellersdorf,robbery,37
665,2016,100409,Mahlsdorf,MarzahnHellersdorf,robbery,25
666,2016,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,robbery,0
667,2016,110102,NeuHohenschönhausen Nord,Lichtenberg,robbery,91
668,2016,110103,NeuHohenschönhausen Süd,Lichtenberg,robbery,71
669,2016,110204,AltHohenschönhausen Nord,Lichtenberg,robbery,46
670,2016,110205,AltHohenschönhausen Süd,Lichtenberg,robbery,84
671,2016,110306,Fennpfuhl,Lichtenberg,robbery,80
672,2016,110307,AltLichtenberg,Lichtenberg,robbery,154
673,2016,110308,Frankfurter Allee Süd,Lichtenberg,robbery,150
674,2016,110409,Neu Lichtenberg,Lichtenberg,robbery,85
675,2016,110410,Friedrichsfelde Nord,Lichtenberg,robbery,50
676,2016,110411,Friedrichsfelde Süd,Lichtenberg,robbery,52
677,2016,110512,Rummelsburger Bucht,Lichtenberg,robbery,29
678,2016,110513,Karlshorst,Lichtenberg,robbery,37
679,2016,121031,Ost 1  Reginhardstr.,Reinickendorf,robbery,146
680,2016,121032,Ost 2  AltReinickendorf,Reinickendorf,robbery,170
681,2016,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,robbery,60
682,2016,122144,West 4  AugusteViktoriaAllee,Reinickendorf,robbery,112
683,2016,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,robbery,229
684,2016,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,robbery,29
685,2016,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,robbery,51
686,2016,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,robbery,132
687,2016,123021,MV 1  Märkisches Viertel,Reinickendorf,robbery,150
688,2016,123022,MV 2  Rollbergsiedlung,Reinickendorf,robbery,144
689,2016,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,robbery,62
690,2017,10111,Tiergarten Süd,Mitte,robbery,430
691,2017,10112,Regierungsviertel,Mitte,robbery,345
692,2017,10113,Alexanderplatz,Mitte,robbery,259
693,2017,10114,Brunnenstraße Süd,Mitte,robbery,126
694,2017,10221,Moabit West,Mitte,robbery,143
695,2017,10222,Moabit Ost,Mitte,robbery,133
696,2017,10331,Osloer Straße,Mitte,robbery,142
697,2017,10332,Brunnenstraße Nord,Mitte,robbery,155
698,2017,10441,Parkviertel,Mitte,robbery,182
699,2017,10442,Wedding Zentrum,Mitte,robbery,174
700,2017,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,robbery,286
701,2017,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,robbery,150
702,2017,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,robbery,351
703,2017,20304,südliche Luisenstadt,FriedrichshainKreuzberg,robbery,366
704,2017,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,robbery,89
705,2017,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,robbery,268
706,2017,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,robbery,86
707,2017,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,robbery,145
708,2017,30101,Buch,Pankow,robbery,100
709,2017,30202,Blankenfelde/Niederschönhausen,Pankow,robbery,18
710,2017,30203,Buchholz,Pankow,robbery,28
711,2017,30304,Karow,Pankow,robbery,21
712,2017,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,robbery,46
713,2017,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,robbery,67
714,2017,30406,Pankow Zentrum,Pankow,robbery,98
715,2017,30408,Pankow Süd,Pankow,robbery,44
716,2017,30509,Weißensee,Pankow,robbery,80
717,2017,30510,Weißensee Ost,Pankow,robbery,79
718,2017,30611,Prenzlauer Berg Nordwest,Pankow,robbery,113
719,2017,30612,Prenzlauer Berg Nord,Pankow,robbery,96
720,2017,30613,Helmholtzplatz,Pankow,robbery,66
721,2017,30614,Prenzlauer Berg Ost,Pankow,robbery,124
722,2017,30715,Prenzlauer Berg Südwest,Pankow,robbery,80
723,2017,30716,Prenzlauer Berg Süd,Pankow,robbery,52
724,2017,40101,CharlottenburgNord,CharlottenburgWilmersdorf,robbery,118
725,2017,40202,Heerstrasse,CharlottenburgWilmersdorf,robbery,123
726,2017,40203,Westend,CharlottenburgWilmersdorf,robbery,93
727,2017,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,robbery,69
728,2017,40305,Mierendorffplatz,CharlottenburgWilmersdorf,robbery,79
729,2017,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,robbery,110
730,2017,40307,Neue Kantstraße,CharlottenburgWilmersdorf,robbery,115
731,2017,40308,Kantstraße,CharlottenburgWilmersdorf,robbery,160
732,2017,40309,Kurfürstendamm,CharlottenburgWilmersdorf,robbery,466
733,2017,40310,Halensee,CharlottenburgWilmersdorf,robbery,86
734,2017,40411,Grunewald,CharlottenburgWilmersdorf,robbery,52
735,2017,40412,Schmargendorf,CharlottenburgWilmersdorf,robbery,20
736,2017,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,robbery,38
737,2017,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,robbery,134
738,2017,40515,Barstraße,CharlottenburgWilmersdorf,robbery,39
739,2017,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,robbery,90
740,2017,40617,Forst Grunewald,CharlottenburgWilmersdorf,robbery,1370
741,2017,50101,Hakenfelde,Spandau,robbery,61
742,2017,50102,Falkenhagener Feld,Spandau,robbery,83
743,2017,50103,Spandau Mitte,Spandau,robbery,216
744,2017,50204,Brunsbütteler Damm,Spandau,robbery,51
745,2017,50205,Heerstraße Nord,Spandau,robbery,89
746,2017,50206,Wilhelmstadt,Spandau,robbery,112
747,2017,50307,Haselhorst,Spandau,robbery,115
748,2017,50308,Siemensstadt,Spandau,robbery,76
749,2017,50409,Gatow/Kladow,Spandau,robbery,50
750,2017,60101,Schloßstr.,SteglitzZehlendorf,robbery,114
751,2017,60102,Albrechtstr.,SteglitzZehlendorf,robbery,42
752,2017,60203,Lankwitz,SteglitzZehlendorf,robbery,35
753,2017,60204,Ostpreußendamm,SteglitzZehlendorf,robbery,45
754,2017,60305,Teltower Damm,SteglitzZehlendorf,robbery,35
755,2017,60306,Drakestr.,SteglitzZehlendorf,robbery,22
756,2017,60407,Zehlendorf Südwest,SteglitzZehlendorf,robbery,57
757,2017,60408,Zehlendorf Nord,SteglitzZehlendorf,robbery,61
758,2017,70101,SchönebergNord,TempelhofSchöneberg,robbery,258
759,2017,70202,SchönebergSüd,TempelhofSchöneberg,robbery,107
760,2017,70303,Friedenau,TempelhofSchöneberg,robbery,56
761,2017,70404,Tempelhof,TempelhofSchöneberg,robbery,88
